week_ending,venue,reporting_group,sales_ex_gst,qty
2026-04-05,stow,Bottles / Cans Alcoholic,897.79,89.0
2026-04-05,stow,Cocktails - Classic,5970.45,323.0
2026-04-05,stow,Cocktails - Signature,1154.01,59.0
2026-04-05,stow,Delivery Kitchen,1231.35,106.0
2026-04-05,stow,Desserts,165.02,14.0
2026-04-05,stow,Functions & Misc.,9.09,1.0
2026-04-05,stow,Gin,786.95,51.5
2026-04-05,stow,Kids Meals,264.32,19.0
2026-04-05,stow,Kitchen Specials,4213.57,147.0
2026-04-05,stow,Liqueurs,32.55,3.0
2026-04-05,stow,Mocktails,228.55,16.0
2026-04-05,stow,Modifiers,0.0,114.0
2026-04-05,stow,Non-alcoholic,1228.76,202.5
2026-04-05,stow,None,0.0,201.0
2026-04-05,stow,Orange / Skins Wine,357.18,9.0
2026-04-05,stow,Pet Nat Wine,34.0,2.0
2026-04-05,stow,Red Wine,2347.25,105.0
2026-04-05,stow,Rose Wine,826.24,46.0
2026-04-05,stow,Rum,140.05,12.0
2026-04-05,stow,Salads,348.68,18.0
2026-04-05,stow,Small Plates,3960.04,256.0
2026-04-05,stow,Sparkling Wine,851.04,45.0
2026-04-05,stow,Staff Dinners,0.0,2.0
2026-04-05,stow,Stow Food,27.23,3.0
2026-04-05,stow,Tap Beer,11291.72,964.1
2026-04-05,stow,Tequila,82.21,7.0
2026-04-05,stow,Vodka,533.79,52.0
2026-04-05,stow,Whisky,967.51,51.0
2026-04-05,stow,White Wine,2401.64,128.0
2026-04-12,hg,Add-ons - Kitchen,266.51,77.0
2026-04-12,hg,Big Plates,5104.11,207.0
2026-04-12,hg,Bottles / Cans Alcoholic,225.5,21.0
2026-04-12,hg,Cocktails - Classic,382.59,26.0
2026-04-12,hg,Cocktails - Signature,451.15,33.0
2026-04-12,hg,Desserts,100.05,8.0
2026-04-12,hg,Gin,6.36,1.0
2026-04-12,hg,Harry Gatos Food,2748.75,192.0
2026-04-12,hg,Mocktails,37.23,3.0
2026-04-12,hg,Modifiers,0.0,21.0
2026-04-12,hg,Non-Alcoholic,343.48,64.0
2026-04-12,hg,None,1.82,33.0
2026-04-12,hg,Red Wine,306.36,18.0
2026-04-12,hg,Rose Wine,351.64,22.0
2026-04-12,hg,Rums,10.0,1.0
2026-04-12,hg,Sake & Soju,226.82,14.0
2026-04-12,hg,Small Plates,1104.68,78.0
2026-04-12,hg,Sparkling Wine,34.55,4.0
2026-04-12,hg,Tap Beer,1043.4,109.6
2026-04-12,hg,Vodkas,31.5,3.0
2026-04-12,hg,White Wine,330.86,24.0
2026-04-12,mari,Add-ons - Pizza,251.95,136.0
2026-04-12,mari,Delivery Alcohol,63.13,4.0
2026-04-12,mari,Delivery Cocktails,21.58,1.0
2026-04-12,mari,Dine-in Pizza,2113.79,109.0
2026-04-12,mari,Marilyna's Pizza,8869.23,499.0
2026-04-12,mari,Marilyna's Soft Drinks,168.91,39.0
2026-04-12,stow,Add-ons - Bar,64.96,31.0
2026-04-12,stow,Add-ons - Kitchen,192.15,153.0
2026-04-12,stow,Amaro / Aperitif / Fortified Wine,18.45,2.0
2026-04-12,stow,Big Plates,3396.72,149.0
2026-04-12,stow,Bottles / Cans Alcoholic,620.83,60.0
2026-04-12,stow,Cocktails - Classic,5154.73,298.0
2026-04-12,stow,Cocktails - Signature,1128.81,61.0
2026-04-12,stow,Delivery Kitchen,1247.01,100.0
2026-04-12,stow,Desserts,59.73,5.0
2026-04-12,stow,Gin,906.94,66.0
2026-04-12,stow,Kids Meals,240.42,21.0
2026-04-12,stow,Kitchen Specials,1498.6,60.0
2026-04-12,stow,Liqueurs,0.0,2.0
2026-04-12,stow,Mocktails,112.53,9.0
2026-04-12,stow,Modifiers,0.05,95.0
2026-04-12,stow,Non-alcoholic,751.06,148.0
2026-04-12,stow,None,2.73,213.0
2026-04-12,stow,Orange / Skins Wine,111.66,8.0
2026-04-12,stow,Red Wine,1828.16,94.2
2026-04-12,stow,Rose Wine,1603.7,71.0
2026-04-12,stow,Rum,35.0,6.5
2026-04-12,stow,Salads,300.83,17.0
2026-04-12,stow,Small Plates,3328.28,229.0
2026-04-12,stow,Sparkling Wine,953.12,44.0
2026-04-12,stow,Stow Food,54.56,6.0
2026-04-12,stow,Tap Beer,9055.43,853.4
2026-04-12,stow,Tequila,173.01,18.5
2026-04-12,stow,Vodka,376.75,40.0
2026-04-12,stow,Whisky,671.05,39.0
2026-04-12,stow,White Wine,2760.3,175.5
2026-04-19,hg,Add-ons - Kitchen,213.79,70.0
2026-04-19,hg,Add-ons - Pizza,0.0,2.0
2026-04-19,hg,Big Plates,4705.9,199.0
2026-04-19,hg,Bottles / Cans Alcoholic,194.73,18.0
2026-04-19,hg,Cocktails - Classic,585.82,43.0
2026-04-19,hg,Cocktails - Signature,670.18,44.0
2026-04-19,hg,Desserts,12.73,1.0
2026-04-19,hg,Harry Gatos Food,2859.57,186.0
2026-04-19,hg,Mocktails,35.45,3.0
2026-04-19,hg,Modifiers,0.0,22.0
2026-04-19,hg,Non-Alcoholic,375.0,75.0
2026-04-19,hg,None,0.0,31.0
2026-04-19,hg,Red Wine,436.55,28.0
2026-04-19,hg,Rose Wine,171.45,12.0
2026-04-19,hg,Sake & Soju,152.73,6.0
2026-04-19,hg,Sides,21.82,2.0
2026-04-19,hg,Small Plates,750.91,54.0
2026-04-19,hg,Sparkling Wine,246.36,26.0
2026-04-19,hg,Tap Beer,1290.59,129.0
2026-04-19,hg,Whiskies,119.09,6.0
2026-04-19,hg,White Wine,391.27,30.0
2026-04-19,mari,Add-ons - Pizza,204.76,100.0
2026-04-19,mari,Delivery Alcohol,130.45,7.0
2026-04-19,mari,Dine-in Pizza,2600.66,127.0
2026-04-19,mari,Marilyna's Pizza,9764.4,543.0
2026-04-19,mari,Marilyna's Soft Drinks,155.39,37.0
2026-04-19,stow,Add-ons - Bar,8.26,9.0
2026-04-19,stow,Add-ons - Kitchen,325.54,226.0
2026-04-19,stow,Amaro / Aperitif / Fortified Wine,9.09,2.0
2026-04-19,stow,Big Plates,3865.56,176.0
2026-04-19,stow,Bottles / Cans Alcoholic,696.2,64.0
2026-04-19,stow,Cocktails - Classic,6398.53,376.5
2026-04-19,stow,Cocktails - Signature,2221.34,129.0
2026-04-19,stow,Delivery Kitchen,1766.72,145.0
2026-04-19,stow,Desserts,61.93,6.0
2026-04-19,stow,Functions & Misc.,2.73,1.0
2026-04-19,stow,Gin,935.05,78.0
2026-04-19,stow,Kids Meals,115.2,10.0
2026-04-19,stow,Kitchen Specials,2349.67,98.0
2026-04-19,stow,Liqueurs,60.0,10.0
2026-04-19,stow,Mocktails,182.07,15.0
2026-04-19,stow,Modifiers,0.0,175.0
2026-04-19,stow,Non-alcoholic,1163.24,213.0
2026-04-19,stow,None,0.0,246.0
2026-04-19,stow,Orange / Skins Wine,799.7,49.0
2026-04-19,stow,Pet Nat Wine,129.9,9.0
2026-04-19,stow,Red Wine,2885.65,166.0
2026-04-19,stow,Rose Wine,1066.97,65.0
2026-04-19,stow,Rum,11.82,1.0
2026-04-19,stow,Salads,410.74,23.0
2026-04-19,stow,Small Plates,4256.85,287.0
2026-04-19,stow,Sparkling Wine,552.68,47.0
2026-04-19,stow,Stow Food,70.44,11.0
2026-04-19,stow,Tap Beer,9205.08,838.5
2026-04-19,stow,Tequila,89.36,9.0
2026-04-19,stow,Vodka,589.29,56.0
2026-04-19,stow,Whisky,221.05,21.0
2026-04-19,stow,White Wine,2606.87,156.7
2026-04-26,hg,Add-ons - Kitchen,329.45,103.0
2026-04-26,hg,Big Plates,5755.09,230.0
2026-04-26,hg,Bottles / Cans Alcoholic,159.86,14.0
2026-04-26,hg,Cocktails - Classic,447.66,32.0
2026-04-26,hg,Cocktails - Signature,737.27,46.0
2026-04-26,hg,Desserts,58.45,6.0
2026-04-26,hg,Gin,11.5,1.0
2026-04-26,hg,Harry Gatos Food,3809.77,231.0
2026-04-26,hg,Mocktails,23.64,2.0
2026-04-26,hg,Modifiers,0.0,30.0
2026-04-26,hg,Non-Alcoholic,437.0,88.0
2026-04-26,hg,Non-alcoholic,3.64,1.0
2026-04-26,hg,None,0.0,55.0
2026-04-26,hg,Orange / Skins Wine,77.41,3.0
2026-04-26,hg,Red Wine,385.0,30.0
2026-04-26,hg,Rose Wine,236.95,10.0
2026-04-26,hg,Sake & Soju,236.45,12.0
2026-04-26,hg,Small Plates,1321.02,93.0
2026-04-26,hg,Sparkling Wine,17.27,2.0
2026-04-26,hg,Tap Beer,1300.37,114.0
2026-04-26,hg,Vodkas,32.73,4.0
2026-04-26,hg,Whiskies,9.82,1.0
2026-04-26,hg,White Wine,444.89,30.0
2026-04-26,mari,Add-ons - Pizza,256.34,145.0
2026-04-26,mari,Delivery Alcohol,274.58,16.0
2026-04-26,mari,Delivery Cocktails,27.18,1.0
2026-04-26,mari,Dine-in Pizza,2475.81,115.0
2026-04-26,mari,Marilyna's Pizza,10812.97,581.0
2026-04-26,mari,Marilyna's Soft Drinks,230.36,51.0
2026-04-26,stow,Add-ons - Bar,24.64,13.0
2026-04-26,stow,Add-ons - Kitchen,273.91,208.0
2026-04-26,stow,Amaro / Aperitif / Fortified Wine,30.91,3.0
2026-04-26,stow,Big Plates,4702.88,197.0
2026-04-26,stow,Bottles / Cans Alcoholic,949.19,86.0
2026-04-26,stow,Cocktails - Classic,8586.31,466.0
2026-04-26,stow,Cocktails - Signature,1743.46,90.0
2026-04-26,stow,Delivery Kitchen,1445.25,128.0
2026-04-26,stow,Desserts,108.12,13.0
2026-04-26,stow,Functions & Misc.,51.82,2.0
2026-04-26,stow,Gin,1439.81,111.0
2026-04-26,stow,Kids Meals,103.08,9.0
2026-04-26,stow,Kitchen Specials,2115.15,80.0
2026-04-26,stow,Liqueurs,120.55,12.0
2026-04-26,stow,Mocktails,216.79,17.0
2026-04-26,stow,Modifiers,0.0,136.0
2026-04-26,stow,Non-alcoholic,1165.29,214.0
2026-04-26,stow,None,0.85,249.0
2026-04-26,stow,Orange / Skins Wine,237.27,15.0
2026-04-26,stow,Pet Nat Wine,161.87,7.0
2026-04-26,stow,Red Wine,2468.96,146.0
2026-04-26,stow,Rose Wine,1907.59,94.0
2026-04-26,stow,Rum,139.65,13.0
2026-04-26,stow,Salads,291.95,18.0
2026-04-26,stow,Small Plates,3742.46,249.0
2026-04-26,stow,Sparkling Wine,1118.95,59.0
2026-04-26,stow,Stow Food,141.43,11.0
2026-04-26,stow,Tap Beer,12758.26,1053.8
2026-04-26,stow,Tequila,128.22,11.0
2026-04-26,stow,Vodka,860.03,79.0
2026-04-26,stow,Whisky,441.66,33.0
2026-04-26,stow,White Wine,2804.94,174.5
2026-05-03,hg,Add-ons - Bar,2.73,3.0
2026-05-03,hg,Add-ons - Kitchen,191.55,68.0
2026-05-03,hg,Add-ons - Pizza,0.0,4.0
2026-05-03,hg,Big Plates,4709.29,201.0
2026-05-03,hg,Bottles / Cans Alcoholic,196.05,18.0
2026-05-03,hg,Cocktails - Classic,706.36,51.0
2026-05-03,hg,Cocktails - Signature,523.36,34.0
2026-05-03,hg,Desserts,60.91,5.0
2026-05-03,hg,Gin,19.09,3.0
2026-05-03,hg,Harry Gatos Food,2876.22,182.0
2026-05-03,hg,Liqueurs,12.55,1.0
2026-05-03,hg,Modifiers,0.0,25.0
2026-05-03,hg,Non-Alcoholic,405.99,77.0
2026-05-03,hg,None,0.0,34.0
2026-05-03,hg,Orange / Skins Wine,27.27,2.0
2026-05-03,hg,Red Wine,307.33,18.0
2026-05-03,hg,Rose Wine,174.55,13.0
2026-05-03,hg,Sake & Soju,294.05,12.0
2026-05-03,hg,Sides,0.0,1.0
2026-05-03,hg,Small Plates,1210.23,85.0
2026-05-03,hg,Sparkling Wine,84.91,9.0
2026-05-03,hg,Tap Beer,965.79,95.0
2026-05-03,hg,White Wine,331.45,29.0
2026-05-03,mari,Add-ons - Pizza,256.7,131.0
2026-05-03,mari,Delivery Alcohol,45.21,6.0
2026-05-03,mari,Delivery Cocktails,45.45,4.0
2026-05-03,mari,Dine-in Pizza,2605.9,121.0
2026-05-03,mari,Marilyna's Pizza,7138.67,397.0
2026-05-03,mari,Marilyna's Soft Drinks,120.36,27.0
2026-05-03,stow,Add-ons - Bar,18.37,14.0
2026-05-03,stow,Add-ons - Kitchen,397.58,218.0
2026-05-03,stow,Amaro / Aperitif / Fortified Wine,53.82,5.0
2026-05-03,stow,Big Plates,4398.69,203.0
2026-05-03,stow,Bottles / Cans Alcoholic,687.31,65.0
2026-05-03,stow,Cocktails - Classic,5590.35,319.0
2026-05-03,stow,Cocktails - Signature,2125.45,110.0
2026-05-03,stow,Delivery Kitchen,1007.97,98.0
2026-05-03,stow,Desserts,46.53,4.0
2026-05-03,stow,Gin,596.85,69.5
2026-05-03,stow,Kids Meals,197.09,17.0
2026-05-03,stow,Kitchen Specials,2446.33,97.0
2026-05-03,stow,Liqueurs,42.18,4.0
2026-05-03,stow,Mocktails,187.74,14.0
2026-05-03,stow,Modifiers,0.0,105.0
2026-05-03,stow,Non-alcoholic,1155.72,208.0
2026-05-03,stow,None,0.95,227.0
2026-05-03,stow,Orange / Skins Wine,569.57,29.0
2026-05-03,stow,Pet Nat Wine,29.09,2.0
2026-05-03,stow,Red Wine,2606.96,153.0
2026-05-03,stow,Rose Wine,1267.37,86.0
2026-05-03,stow,Rum,42.33,4.0
2026-05-03,stow,Salads,264.81,16.0
2026-05-03,stow,Small Plates,3688.41,254.0
2026-05-03,stow,Sparkling Wine,687.55,47.0
2026-05-03,stow,Stow Food,260.93,18.0
2026-05-03,stow,Tap Beer,10181.86,887.9
2026-05-03,stow,Tequila,65.45,5.0
2026-05-03,stow,Vodka,629.93,65.0
2026-05-03,stow,Whisky,268.56,20.0
2026-05-03,stow,White Wine,2377.87,148.0
2026-05-10,hg,Add-ons - Kitchen,173.91,65.0
2026-05-10,hg,Add-ons - Pizza,0.0,1.0
2026-05-10,hg,Big Plates,5023.82,206.0
2026-05-10,hg,Bottles / Cans Alcoholic,154.27,14.0
2026-05-10,hg,Cocktails - Classic,301.09,22.0
2026-05-10,hg,Cocktails - Signature,826.36,51.0
2026-05-10,hg,Desserts,110.0,10.0
2026-05-10,hg,Gin,10.0,1.0
2026-05-10,hg,Harry Gatos Food,2636.66,181.0
2026-05-10,hg,Mocktails,82.73,7.0
2026-05-10,hg,Modifiers,0.0,16.0
2026-05-10,hg,Non-Alcoholic,220.59,41.0
2026-05-10,hg,None,0.0,45.0
2026-05-10,hg,Orange / Skins Wine,13.64,1.0
2026-05-10,hg,Red Wine,585.91,45.0
2026-05-10,hg,Rose Wine,120.0,7.0
2026-05-10,hg,Sake & Soju,190.0,9.0
2026-05-10,hg,Sides,10.91,1.0
2026-05-10,hg,Small Plates,1123.91,79.0
2026-05-10,hg,Sparkling Wine,47.27,6.0
2026-05-10,hg,Tap Beer,1145.41,152.0
2026-05-10,hg,Vodkas,24.82,4.0
2026-05-10,hg,White Wine,510.0,38.0
2026-05-10,mari,Add-ons - Pizza,216.31,120.0
2026-05-10,mari,Delivery Alcohol,192.44,12.0
2026-05-10,mari,Delivery Cocktails,44.55,2.0
2026-05-10,mari,Dine-in Pizza,1871.26,92.0
2026-05-10,mari,Marilyna's Pizza,9609.08,545.0
2026-05-10,mari,Marilyna's Soft Drinks,128.73,43.0
2026-05-10,stow,Add-ons - Bar,20.7,12.0
2026-05-10,stow,Add-ons - Kitchen,346.3,247.0
2026-05-10,stow,Amaro / Aperitif / Fortified Wine,45.09,4.0
2026-05-10,stow,Big Plates,4500.07,193.0
2026-05-10,stow,Bottles / Cans Alcoholic,607.73,62.0
2026-05-10,stow,Cocktails - Classic,6847.94,384.0
2026-05-10,stow,Cocktails - Signature,1928.97,126.0
2026-05-10,stow,Delivery Kitchen,1396.89,118.0
2026-05-10,stow,Desserts,36.05,8.0
2026-05-10,stow,Functions & Misc.,1.36,1.0
2026-05-10,stow,Gin,504.93,42.0
2026-05-10,stow,Kids Meals,386.68,29.0
2026-05-10,stow,Kitchen Specials,4241.33,163.0
2026-05-10,stow,Liqueurs,42.0,4.0
2026-05-10,stow,Mocktails,153.99,12.0
2026-05-10,stow,Modifiers,0.0,137.0
2026-05-10,stow,Non-alcoholic,1254.26,233.0
2026-05-10,stow,None,0.0,275.0
2026-05-10,stow,Orange / Skins Wine,67.11,6.0
2026-05-10,stow,Pet Nat Wine,104.76,7.0
2026-05-10,stow,Red Wine,3290.0,200.0
2026-05-10,stow,Rose Wine,1064.92,68.0
2026-05-10,stow,Rum,136.05,12.0
2026-05-10,stow,Salads,182.85,10.0
2026-05-10,stow,Small Plates,4018.39,276.0
2026-05-10,stow,Sparkling Wine,1259.05,86.0
2026-05-10,stow,Stow Food,13.64,2.0
2026-05-10,stow,Tap Beer,9859.69,886.2
2026-05-10,stow,Tequila,219.42,18.0
2026-05-10,stow,Vodka,418.15,43.0
2026-05-10,stow,Whisky,258.81,26.0
2026-05-10,stow,White Wine,1990.35,125.0
2026-05-17,hg,Add-ons - Kitchen,93.39,38.0
2026-05-17,hg,Big Plates,3772.41,173.0
2026-05-17,hg,Bottles / Cans Alcoholic,123.64,13.0
2026-05-17,hg,Cocktails - Classic,417.27,28.0
2026-05-17,hg,Cocktails - Signature,480.91,35.0
2026-05-17,hg,Desserts,35.45,3.0
2026-05-17,hg,Gin,30.0,3.0
2026-05-17,hg,Harry Gatos Food,2361.04,157.0
2026-05-17,hg,Mocktails,47.27,4.0
2026-05-17,hg,Modifiers,0.0,12.8
2026-05-17,hg,Non-Alcoholic,291.82,64.0
2026-05-17,hg,None,0.0,22.0
2026-05-17,hg,Red Wine,286.36,20.2
2026-05-17,hg,Rose Wine,38.18,6.0
2026-05-17,hg,Rums,25.45,2.0
2026-05-17,hg,Sake & Soju,81.82,3.0
2026-05-17,hg,Small Plates,1255.86,90.0
2026-05-17,hg,Sparkling Wine,166.36,6.5
2026-05-17,hg,Tap Beer,802.27,77.0
2026-05-17,hg,White Wine,22.73,6.0
2026-05-17,mari,Add-ons - Pizza,199.65,105.0
2026-05-17,mari,Delivery Alcohol,192.23,16.0
2026-05-17,mari,Delivery Cocktails,93.98,4.0
2026-05-17,mari,Dine-in Pizza,2608.49,130.0
2026-05-17,mari,Marilyna's Pizza,9046.09,511.0
2026-05-17,mari,Marilyna's Soft Drinks,139.27,30.0
2026-05-17,stow,Add-ons - Bar,20.45,7.0
2026-05-17,stow,Add-ons - Kitchen,426.72,248.0
2026-05-17,stow,Amaro / Aperitif / Fortified Wine,9.09,1.0
2026-05-17,stow,Big Plates,3849.88,168.0
2026-05-17,stow,Bottles / Cans Alcoholic,720.26,70.0
2026-05-17,stow,Cocktails - Classic,5531.99,358.0
2026-05-17,stow,Cocktails - Signature,2136.34,130.0
2026-05-17,stow,Delivery Kitchen,1240.6,111.0
2026-05-17,stow,Desserts,76.43,7.0
2026-05-17,stow,Functions & Misc.,2515.15,62.0
2026-05-17,stow,Gin,477.72,36.0
2026-05-17,stow,Kids Meals,246.66,20.0
2026-05-17,stow,Kitchen Specials,2973.57,117.0
2026-05-17,stow,Liqueurs,131.0,13.0
2026-05-17,stow,Mocktails,152.41,12.0
2026-05-17,stow,Modifiers,0.05,105.0
2026-05-17,stow,Non-alcoholic,968.5,206.5
2026-05-17,stow,None,0.0,222.0
2026-05-17,stow,Orange / Skins Wine,153.8,8.0
2026-05-17,stow,Pet Nat Wine,94.64,3.0
2026-05-17,stow,Red Wine,3114.07,196.0
2026-05-17,stow,Rose Wine,1245.93,76.0
2026-05-17,stow,Rum,48.6,4.0
2026-05-17,stow,Salads,351.87,18.0
2026-05-17,stow,Small Plates,4316.45,295.0
2026-05-17,stow,Sparkling Wine,727.75,56.0
2026-05-17,stow,Stow Food,25.52,3.0
2026-05-17,stow,Tap Beer,10188.45,961.6
2026-05-17,stow,Tequila,208.94,20.0
2026-05-17,stow,Vodka,416.17,51.0
2026-05-17,stow,Whisky,201.03,29.0
2026-05-17,stow,White Wine,2477.45,185.0
2026-05-24,hg,Add-ons - Bar,2.73,3.0
2026-05-24,hg,Add-ons - Kitchen,150.95,59.0
2026-05-24,hg,Big Plates,3971.05,168.0
2026-05-24,hg,Bottles / Cans Alcoholic,118.18,12.0
2026-05-24,hg,Cocktails - Classic,386.36,25.0
2026-05-24,hg,Cocktails - Signature,704.55,43.0
2026-05-24,hg,Desserts,23.64,2.0
2026-05-24,hg,Gin,51.82,6.0
2026-05-24,hg,Harry Gatos Food,2895.29,181.0
2026-05-24,hg,Mocktails,11.82,1.0
2026-05-24,hg,Modifiers,0.0,7.0
2026-05-24,hg,Non-Alcoholic,142.82,34.0
2026-05-24,hg,None,0.0,59.0
2026-05-24,hg,Orange / Skins Wine,40.91,3.0
2026-05-24,hg,Red Wine,312.73,22.0
2026-05-24,hg,Rose Wine,138.18,7.0
2026-05-24,hg,Sake & Soju,34.55,1.0
2026-05-24,hg,Small Plates,759.09,54.0
2026-05-24,hg,Sparkling Wine,10.91,1.0
2026-05-24,hg,Tap Beer,734.64,77.0
2026-05-24,hg,Tequila,23.64,2.0
2026-05-24,hg,Vodkas,46.36,5.0
2026-05-24,hg,White Wine,374.55,33.0
2026-05-24,mari,Add-ons - Pizza,177.84,97.0
2026-05-24,mari,Delivery Alcohol,66.73,8.0
2026-05-24,mari,Dine-in Pizza,2702.35,127.0
2026-05-24,mari,Marilyna's Pizza,8072.71,435.0
2026-05-24,mari,Marilyna's Soft Drinks,132.29,40.0
2026-05-24,stow,Add-ons - Bar,6.04,5.0
2026-05-24,stow,Add-ons - Kitchen,432.78,310.0
2026-05-24,stow,Big Plates,5253.73,223.0
2026-05-24,stow,Bottles / Cans Alcoholic,789.22,79.0
2026-05-24,stow,Cocktails - Classic,6017.55,348.0
2026-05-24,stow,Cocktails - Signature,2570.09,169.0
2026-05-24,stow,Delivery Kitchen,1143.35,103.0
2026-05-24,stow,Desserts,234.94,19.0
2026-05-24,stow,Functions & Misc.,30.0,5.0
2026-05-24,stow,Gin,549.29,49.0
2026-05-24,stow,Kids Meals,248.28,21.0
2026-05-24,stow,Kitchen Specials,3647.29,137.0
2026-05-24,stow,Liqueurs,48.73,5.0
2026-05-24,stow,Mocktails,143.5,11.0
2026-05-24,stow,Modifiers,0.0,131.0
2026-05-24,stow,Non-alcoholic,1332.92,253.5
2026-05-24,stow,None,0.95,260.0
2026-05-24,stow,Orange / Skins Wine,110.79,5.0
2026-05-24,stow,Pet Nat Wine,15.03,1.0
2026-05-24,stow,Red Wine,4818.91,274.5
2026-05-24,stow,Rose Wine,1270.35,74.0
2026-05-24,stow,Rum,107.85,9.0
2026-05-24,stow,Salads,183.47,11.0
2026-05-24,stow,Small Plates,4583.13,315.0
2026-05-24,stow,Sparkling Wine,674.66,40.7
2026-05-24,stow,Stow Food,87.34,6.0
2026-05-24,stow,Tap Beer,12049.77,1059.3
2026-05-24,stow,Tequila,167.26,15.0
2026-05-24,stow,Vodka,429.7,45.0
2026-05-24,stow,Whisky,91.13,6.0
2026-05-24,stow,White Wine,3242.15,201.4
2026-05-31,hg,Add-ons - Kitchen,388.58,97.0
2026-05-31,hg,Big Plates,4140.85,183.0
2026-05-31,hg,Bottles / Cans Alcoholic,84.55,8.0
2026-05-31,hg,Cocktails - Classic,509.09,37.0
2026-05-31,hg,Cocktails - Signature,530.55,36.0
2026-05-31,hg,Desserts,12.73,1.0
2026-05-31,hg,Gin,12.73,2.0
2026-05-31,hg,Harry Gatos Food,3486.57,216.0
2026-05-31,hg,Mocktails,23.64,2.0
2026-05-31,hg,Modifiers,0.0,13.0
2026-05-31,hg,Non-Alcoholic,296.82,62.0
2026-05-31,hg,None,0.0,52.0
2026-05-31,hg,Orange / Skins Wine,51.14,4.0
2026-05-31,hg,Red Wine,505.45,31.0
2026-05-31,hg,Rose Wine,129.09,9.0
2026-05-31,hg,Rums,40.0,4.0
2026-05-31,hg,Sake & Soju,90.0,8.0
2026-05-31,hg,Small Plates,856.93,62.0
2026-05-31,hg,Sparkling Wine,83.64,5.0
2026-05-31,hg,Tap Beer,905.68,95.0
2026-05-31,hg,Vodkas,20.0,2.0
2026-05-31,hg,Whiskies,23.64,2.0
2026-05-31,hg,White Wine,233.36,19.0
2026-05-31,mari,Add-ons - Pizza,145.91,135.0
2026-05-31,mari,Delivery Alcohol,159.53,6.0
2026-05-31,mari,Delivery Cocktails,68.55,2.0
2026-05-31,mari,Dine-in Pizza,2285.46,107.0
2026-05-31,mari,Marilyna's Pizza,9637.37,522.0
2026-05-31,mari,Marilyna's Soft Drinks,143.45,41.0
2026-05-31,stow,Add-ons - Bar,18.15,14.0
2026-05-31,stow,Add-ons - Kitchen,335.75,236.0
2026-05-31,stow,Amaro / Aperitif / Fortified Wine,8.18,1.0
2026-05-31,stow,Big Plates,3549.05,166.0
2026-05-31,stow,Bottles / Cans Alcoholic,685.62,68.0
2026-05-31,stow,Cocktails - Classic,6868.54,390.0
2026-05-31,stow,Cocktails - Signature,2731.59,174.0
2026-05-31,stow,Delivery Kitchen,1285.4,142.0
2026-05-31,stow,Desserts,89.79,8.0
2026-05-31,stow,Functions & Misc.,1003.64,27.0
2026-05-31,stow,Gin,1086.23,101.0
2026-05-31,stow,Kids Meals,123.61,10.0
2026-05-31,stow,Kitchen Specials,2911.77,112.0
2026-05-31,stow,Liqueurs,95.69,7.0
2026-05-31,stow,Mezcal,14.45,1.0
2026-05-31,stow,Mocktails,185.05,15.0
2026-05-31,stow,Modifiers,0.0,122.0
2026-05-31,stow,Non-alcoholic,1068.17,217.5
2026-05-31,stow,None,0.95,217.0
2026-05-31,stow,Orange / Skins Wine,106.26,7.0
2026-05-31,stow,Pet Nat Wine,14.55,1.0
2026-05-31,stow,Red Wine,3524.82,215.5
2026-05-31,stow,Rose Wine,1628.07,89.0
2026-05-31,stow,Rum,18.0,5.0
2026-05-31,stow,Salads,352.9,22.0
2026-05-31,stow,Small Plates,3896.54,269.0
2026-05-31,stow,Sparkling Wine,1668.39,82.0
2026-05-31,stow,Stow Food,11.82,5.0
2026-05-31,stow,Tap Beer,11943.5,1080.1
2026-05-31,stow,Tequila,310.23,18.0
2026-05-31,stow,Vodka,843.34,89.0
2026-05-31,stow,Whisky,427.45,36.0
2026-05-31,stow,White Wine,2682.52,179.4
2026-06-07,hg,Add-ons - Bar,1.82,2.0
2026-06-07,hg,Add-ons - Kitchen,399.41,121.0
2026-06-07,hg,Add-ons - Pizza,0.0,1.0
2026-06-07,hg,Big Plates,6031.34,261.0
2026-06-07,hg,Bottles / Cans Alcoholic,56.36,5.0
2026-06-07,hg,Cocktails - Classic,492.68,34.0
2026-06-07,hg,Cocktails - Signature,488.18,31.0
2026-06-07,hg,Desserts,49.09,5.0
2026-06-07,hg,Gin,22.73,3.0
2026-06-07,hg,Harry Gatos Food,2917.09,197.0
2026-06-07,hg,Mocktails,35.45,3.0
2026-06-07,hg,Modifiers,0.0,12.0
2026-06-07,hg,Non-Alcoholic,399.91,83.0
2026-06-07,hg,None,0.0,29.0
2026-06-07,hg,Orange / Skins Wine,27.27,2.0
2026-06-07,hg,Red Wine,259.82,18.0
2026-06-07,hg,Rose Wine,127.27,8.0
2026-06-07,hg,Sake & Soju,72.18,4.0
2026-06-07,hg,Sides,10.91,1.0
2026-06-07,hg,Small Plates,922.42,65.0
2026-06-07,hg,Sparkling Wine,90.91,5.0
2026-06-07,hg,Tap Beer,898.51,91.0
2026-06-07,hg,White Wine,134.45,9.0
2026-06-07,mari,Add-ons - Pizza,166.04,95.0
2026-06-07,mari,Delivery Alcohol,52.03,5.0
2026-06-07,mari,Delivery Cocktails,241.71,7.0
2026-06-07,mari,Dine-in Pizza,1787.59,81.0
2026-06-07,mari,Marilyna's Pizza,8540.08,444.0
