week_ending,venue,reporting_group,product_name,sales_ex_gst,qty,cost
2026-04-26,stow,Cocktails - Classic,Casamigos Reposado Margarita,47.28,2.0,0.0
2026-04-26,stow,Cocktails - Classic,Classic Margarita,3345.48,186.0,0.0
2026-04-26,stow,Cocktails - Classic,Coconut Margarita,415.25,20.0,0.0
2026-04-26,stow,Cocktails - Classic,Cosmo,20.0,1.0,0.0
2026-04-26,stow,Cocktails - Classic,Daiquiri,44.61,2.0,0.0
2026-04-26,stow,Cocktails - Classic,Dark & Stormy,21.6,1.0,0.0
2026-04-26,stow,Cocktails - Classic,Espresso Martini,239.18,17.0,0.0
2026-04-26,stow,Cocktails - Classic,Frozen Marg - Classic,40.0,2.0,0.0
2026-04-26,stow,Cocktails - Classic,Gin Martini,55.98,3.0,0.0
2026-04-26,stow,Cocktails - Classic,Hugo Spritz,239.1,12.0,0.0
2026-04-26,stow,Cocktails - Classic,Jalapeño Marg,1088.75,56.0,0.0
2026-04-26,stow,Cocktails - Classic,Limoncello Spritz,110.83,6.0,0.0
2026-04-26,stow,Cocktails - Classic,Lychee Martini,367.02,22.0,0.0
2026-04-26,stow,Cocktails - Classic,Mojito,38.18,2.0,0.0
2026-04-26,stow,Cocktails - Classic,Negroni,378.02,21.0,0.0
2026-04-26,stow,Cocktails - Classic,Old Fashioned,174.41,9.0,0.0
2026-04-26,stow,Cocktails - Classic,Patron Reposodo Margarita,20.07,1.0,0.0
2026-04-26,stow,Cocktails - Classic,Southside,21.95,1.0,0.0
2026-04-26,stow,Cocktails - Classic,Tommy's Margarita,445.44,23.0,0.0
2026-04-26,stow,Cocktails - Classic,Vodka Martini,21.0,1.0,0.0
2026-04-26,stow,Cocktails - Classic,Whisky Sour,21.0,1.0,0.0
2026-04-26,stow,Cocktails - Signature,Bad Bitch Martini,342.5,17.0,0.0
2026-04-26,stow,Cocktails - Signature,Beetle Juice,200.98,10.0,0.0
2026-04-26,stow,Cocktails - Signature,Caffé Crema,98.46,7.0,0.0
2026-04-26,stow,Cocktails - Signature,Carnaval Gypsy,94.64,4.0,0.0
2026-04-26,stow,Cocktails - Signature,Devil Wears Nada,86.75,4.0,0.0
2026-04-26,stow,Cocktails - Signature,Lemon Meringue Martini,192.83,10.0,0.0
2026-04-26,stow,Cocktails - Signature,Oceanside,123.45,6.0,0.0
2026-04-26,stow,Cocktails - Signature,Puerto Sunset,22.71,1.0,0.0
2026-04-26,stow,Cocktails - Signature,Scorched As,355.08,20.0,0.0
2026-04-26,stow,Cocktails - Signature,The Biscuit Tin,225.93,11.0,0.0
2026-04-26,stow,Delivery Kitchen,Add Side Salad,2.73,1.0,0.0
2026-04-26,stow,Delivery Kitchen,BBQ Wings D,177.5,12.0,0.0
2026-04-26,stow,Delivery Kitchen,Beef Burger D,124.65,6.0,0.0
2026-04-26,stow,Delivery Kitchen,Beef Burrito D,94.19,4.0,0.0
2026-04-26,stow,Delivery Kitchen,Brownie D,23.64,37.0,0.0
2026-04-26,stow,Delivery Kitchen,Buffalo Wings D,317.76,21.0,0.0
2026-04-26,stow,Delivery Kitchen,Chicken Burger D,30.55,2.0,0.0
2026-04-26,stow,Delivery Kitchen,Chicken Burrito D,30.55,2.0,0.0
2026-04-26,stow,Delivery Kitchen,Chicken Parmy D,50.0,2.0,0.0
2026-04-26,stow,Delivery Kitchen,Chicken Schnitty D,23.64,1.0,0.0
2026-04-26,stow,Delivery Kitchen,Eggplant Parmy D,24.55,1.0,0.0
2026-04-26,stow,Delivery Kitchen,Fish Burrito D,25.91,1.0,0.0
2026-04-26,stow,Delivery Kitchen,Fish Tacos D,55.8,3.0,0.0
2026-04-26,stow,Delivery Kitchen,Fries D,58.53,5.0,0.0
2026-04-26,stow,Delivery Kitchen,Kids Nuggets D,119.01,9.0,0.0
2026-04-26,stow,Delivery Kitchen,Rocket Man D,69.2,5.0,0.0
2026-04-26,stow,Delivery Kitchen,Sensei Calamari D,30.9,2.0,0.0
2026-04-26,stow,Delivery Kitchen,Spaghetti Bolognese D,52.19,4.0,0.0
2026-04-26,stow,Delivery Kitchen,Sweet Potato Fries D,90.5,7.0,0.0
2026-04-26,stow,Delivery Kitchen,Truffle Fries D,43.65,3.0,0.0
2026-04-26,stow,Desserts,Brownie,108.12,13.0,0.0
2026-04-26,stow,Functions & Misc.,Open Price,51.82,2.0,0.0
2026-04-26,stow,Gin,Archie Rose Signature Gin,64.7,5.0,0.0
2026-04-26,stow,Gin,Bombay Dry [House],701.72,66.0,0.0
2026-04-26,stow,Gin,Bombay Sapphire,12.73,1.0,0.0
2026-04-26,stow,Gin,Brookie's Byron Dry Gin Tonica,19.09,1.0,0.0
2026-04-26,stow,Gin,Four Pillars Bloody Shiraz Gin,223.78,15.0,0.0
2026-04-26,stow,Gin,Four Pillars Bloody Shiraz Gin Tonica,84.0,4.0,0.0
2026-04-26,stow,Gin,Four Pillars Olive Leaf,14.97,1.0,0.0
2026-04-26,stow,Gin,Four Pillars Olive Leaf Gin Tonica,42.0,2.0,0.0
2026-04-26,stow,Gin,Four Pillars Rare Dry,42.18,3.0,0.0
2026-04-26,stow,Gin,Hendrick's Gin,68.84,5.0,0.0
2026-04-26,stow,Gin,Hendricks Gin Tonica,39.43,2.0,0.0
2026-04-26,stow,Gin,Never Never Oyster Shell Gin,15.0,1.0,0.0
2026-04-26,stow,Gin,Poor Tom's Strawberry Gin Tonica,65.85,3.0,0.0
2026-04-26,stow,Gin,Wolf Lane Navy Gin Tonica,45.45,2.0,0.0
2026-04-26,stow,Kids Meals,Kids Ham & Cheese Pizza,12.21,1.0,0.0
2026-04-26,stow,Kids Meals,Kids Hawaiian Pizza,12.21,1.0,0.0
2026-04-26,stow,Kids Meals,Kids Icecream,5.0,1.0,0.0
2026-04-26,stow,Kids Meals,Kids Nuggets & Chips,35.85,3.0,0.0
2026-04-26,stow,Kids Meals,Kids Spag Bol,37.84,3.0,0.0
2026-04-26,stow,Kitchen Specials,Beef Cheek,253.32,9.0,0.0
2026-04-26,stow,Kitchen Specials,Cauliflower Cheese,72.33,11.0,0.0
2026-04-26,stow,Kitchen Specials,Chicharron,12.21,1.0,0.0
2026-04-26,stow,Kitchen Specials,Chicken Roast,398.23,13.0,0.0
2026-04-26,stow,Kitchen Specials,Lamb Roast,1447.01,48.0,0.0
2026-04-26,stow,Kitchen Specials,Nut Roast,185.27,6.0,0.0
2026-04-26,stow,Liqueurs,Baileys Irish Cream,10.35,1.0,0.0
2026-04-26,stow,Liqueurs,Café Patron,76.95,6.0,0.0
2026-04-26,stow,Liqueurs,De Kuyper Peach Schnapps,20.7,2.0,0.0
2026-04-26,stow,Liqueurs,Limoncello,12.55,3.0,0.0
2026-04-26,stow,Mocktails,Seadrift Coast Non-alc G&T,13.43,1.0,0.0
2026-04-26,stow,Mocktails,Stow's Irish Coffee,24.96,2.0,0.0
2026-04-26,stow,Mocktails,Sunkissed Spritz,14.55,1.0,0.0
2026-04-26,stow,Mocktails,Trade Winds,61.82,5.0,0.0
2026-04-26,stow,Mocktails,Virgin Margy,102.06,8.0,0.0
2026-04-26,stow,Non-alcoholic,Apple Juice Glass,4.1,1.0,0.0
2026-04-26,stow,Non-alcoholic,Bundaberg Ginger Beer,9.7,2.0,0.0
2026-04-26,stow,Non-alcoholic,Fresh Lime Soda,71.99,21.0,0.0
2026-04-26,stow,Non-alcoholic,Ginger Ale,12.02,3.0,0.0
2026-04-26,stow,Non-alcoholic,Heaps Normal Tin,169.46,17.0,0.0
2026-04-26,stow,Non-alcoholic,"Lemon, Lime & Bitters",119.1,25.0,0.0
2026-04-26,stow,Non-alcoholic,Lemonade Glass,49.77,12.0,0.0
2026-04-26,stow,Non-alcoholic,Orange Juice Glass,9.4,2.0,0.0
2026-04-26,stow,Non-alcoholic,Pepsi Glass,143.72,33.0,0.0
2026-04-26,stow,Non-alcoholic,Pepsi Max Glass,205.95,48.0,0.0
2026-04-26,stow,Non-alcoholic,Peroni 0%,111.87,13.0,0.0
2026-04-26,stow,Non-alcoholic,Pineapple Juice Glass,14.8,3.0,0.0
2026-04-26,stow,Non-alcoholic,Pink Lemonade Glass,59.51,14.0,0.0
2026-04-26,stow,Non-alcoholic,Samba Ramba,41.01,3.0,0.0
2026-04-26,stow,Non-alcoholic,San Pellegrino 500ml,81.73,10.0,0.0
2026-04-26,stow,Non-alcoholic,Stow Soda - Grapefruit,18.18,2.0,0.0
2026-04-26,stow,Non-alcoholic,Tonic Glass,7.4,2.0,0.0
2026-04-26,stow,Non-alcoholic,Vinada Sparkling Rose,35.66,3.0,0.0
2026-04-26,stow,None,BBQ Corn Nuts [Bar},8.32,2.0,0.0
2026-04-26,stow,None,Ginger Beer [mixer],3.24,3.0,0.0
2026-04-26,stow,None,Make it Gluten-free [gf/vg bun w sweet pot. fries],1.82,1.0,0.0
2026-04-26,stow,None,Side Tomato Sauce,0.84,48.0,0.0
2026-04-26,stow,Orange / Skins Wine,Dragonfly Grenache,76.61,5.0,0.0
2026-04-26,stow,Orange / Skins Wine,Ravensworth Skins Gris,42.72,2.0,0.0
2026-04-26,stow,Orange / Skins Wine,Sigurd White Blend,18.77,1.0,0.0
2026-04-26,stow,Orange / Skins Wine,Unico Zelo Terra Cotta,54.1,4.0,0.0
2026-04-26,stow,Orange / Skins Wine,Year Wines 'Zagara' Orange,45.07,3.0,0.0
2026-04-26,stow,Pet Nat Wine,Das Juice Pink Pet Nat,161.89,7.0,0.0
2026-04-26,stow,Red Wine,A. Rodda Tempranillo,96.08,5.0,0.0
2026-04-26,stow,Red Wine,Cri De Couer Pinot Noir,21.81,1.0,0.0
2026-04-26,stow,Red Wine,De La Grosse Beaujolais,52.57,2.0,0.0
2026-04-26,stow,Red Wine,Geppetto Pinot Noir,392.37,24.0,0.0
2026-04-26,stow,Red Wine,Mother's Milk Shiraz,459.34,31.0,0.0
2026-04-26,stow,Red Wine,Ottelia Cab Sav,377.7,23.0,0.0
2026-04-26,stow,Red Wine,Padrillos Malbec,197.68,6.0,0.0
2026-04-26,stow,Red Wine,Sibiliana Nero D'Avola,117.08,4.0,0.0
2026-04-26,stow,Red Wine,Sigurd GSM Red Blend,18.18,1.0,0.0
2026-04-26,stow,Red Wine,Trutta Streamside Shiraz [Chilled],99.8,6.0,0.0
2026-04-26,stow,Red Wine,Trutta Streamside Shiraz [Chilled]- Large,24.55,1.0,0.0
2026-04-26,stow,Red Wine,Villa Fresco Sangiovese,611.82,42.0,0.0
2026-04-26,stow,Rose Wine,Petits Detours Rosé,850.04,46.0,0.0
2026-04-26,stow,Rose Wine,Petits Detours Rosé Mediterranee,385.09,6.0,0.0
2026-04-26,stow,Rose Wine,Trentham Estate Rosé,521.74,39.0,0.0
2026-04-26,stow,Rose Wine,Whispering Angel Rosé,150.75,3.0,0.0
2026-04-26,stow,Rum,Appleton Rum [House],33.0,3.0,0.0
2026-04-26,stow,Rum,Bacardi Blanca [House],82.0,8.0,0.0
2026-04-26,stow,Rum,Kraken Rum,13.15,1.0,0.0
2026-04-26,stow,Rum,Sailor Jerry [House],11.5,1.0,0.0
2026-04-26,stow,Salads,Rocket Man,227.47,14.0,0.0
2026-04-26,stow,Salads,Tuk Tuk Salad,64.44,4.0,0.0
2026-04-26,stow,Small Plates,BBQ Wings,193.14,13.0,0.0
2026-04-26,stow,Small Plates,Bang Bang Cauli,198.92,14.0,0.0
2026-04-26,stow,Small Plates,Buffalo Wings,490.37,31.0,0.0
2026-04-26,stow,Small Plates,Cauliflower Tacos,118.61,6.0,0.0
2026-04-26,stow,Small Plates,Corn Star,156.2,10.0,0.0
2026-04-26,stow,Small Plates,Fish Tacos,671.8,35.0,0.0
2026-04-26,stow,Small Plates,Holy Guacamole,694.06,44.0,0.0
2026-04-26,stow,Small Plates,Mini Pretzels [bar],12.12,3.0,0.0
2026-04-26,stow,Small Plates,Rosemary Salted Fries,342.61,35.0,0.0
2026-04-26,stow,Small Plates,Sensei Calamari,402.9,24.0,0.0
2026-04-26,stow,Small Plates,Sweet Potato Fries,240.49,19.0,0.0
2026-04-26,stow,Small Plates,Truffle Fries,221.62,15.0,0.0
2026-04-26,stow,Sparkling Wine,Casa Gheller Prosecco,426.71,21.0,0.0
2026-04-26,stow,Sparkling Wine,Version Two Sparkling,445.71,34.0,0.0
2026-04-26,stow,Sparkling Wine,Veuve Clicquot Yellow Label,246.64,4.0,0.0
2026-04-26,stow,Tap Beer,Crankshaft IPA,658.31,42.0,0.0
2026-04-26,stow,Tap Beer,Fresh is Best Lager,2198.24,247.7,0.0
2026-04-26,stow,Tap Beer,Fresh is Best Summer Lager,672.22,81.0,0.0
2026-04-26,stow,Tap Beer,Grifter Pale,1689.71,145.0,0.0
2026-04-26,stow,Tap Beer,Kirin,1628.97,100.0,0.0
2026-04-26,stow,Tap Beer,Old Panther,233.88,18.0,0.0
2026-04-26,stow,Tap Beer,Philter XPA,1508.42,133.4,0.0
2026-04-26,stow,Tap Beer,Status Quo,873.14,59.0,0.0
2026-04-26,stow,Tap Beer,Stone & Wood,3294.73,227.7,0.0
2026-04-26,stow,Tequila,Patron Reposado,13.64,1.0,0.0
2026-04-26,stow,Tequila,Patron Silver,14.09,1.0,0.0
2026-04-26,stow,Tequila,Rooster Rojo Blanco Tequila [House],100.51,9.0,0.0
2026-04-26,stow,Vodka,Grey Goose,56.27,4.0,0.0
2026-04-26,stow,Vodka,White Light Pure Vodka [House],803.76,75.0,0.0
2026-04-26,stow,Whisky,Angel's Envy Bourbon,34.0,2.0,0.0
2026-04-26,stow,Whisky,Buffalo Trace Bourbon [House],115.0,11.0,0.0
2026-04-26,stow,Whisky,Fireball,50.2,4.0,0.0
2026-04-26,stow,Whisky,Gospel Rye,14.09,1.0,0.0
2026-04-26,stow,Whisky,Jack Daniels,12.0,1.0,0.0
2026-04-26,stow,Whisky,Jameson Irish Whiskey,50.19,4.0,0.0
2026-04-26,stow,Whisky,Macallan Sherry Oak 12yr,70.92,3.0,0.0
2026-04-26,stow,Whisky,Monkey Shoulder Scotch [House],56.5,5.0,0.0
2026-04-26,stow,Whisky,Redbreast 12yr,38.81,2.0,0.0
2026-04-26,stow,White Wine,Domaine Gueguen Chablis,45.27,2.0,0.0
2026-04-26,stow,White Wine,Dormilona Chenin Blanc,40.09,2.0,0.0
2026-04-26,stow,White Wine,Kuku Sauvignon Blanc,844.54,50.0,0.0
2026-04-26,stow,White Wine,Ottelia Chardonnay,416.44,26.0,0.0
2026-04-26,stow,White Wine,Scout Pinot Gris,278.34,12.0,0.0
2026-04-26,stow,White Wine,Two Tonne Riesling,235.92,7.0,0.0
2026-04-26,stow,White Wine,Version Two Pinot Grigio,876.82,71.5,0.0
2026-04-26,stow,White Wine,Year Wines Fiano,67.58,4.0,0.0
2026-05-03,hg,Add-ons - Kitchen,$2 BBQ Wing,23.83,13.0,0.0
2026-05-03,hg,Add-ons - Kitchen,$2 Buffalo Wing,44.76,24.0,0.0
2026-05-03,hg,Add-ons - Kitchen,2x Aioli,0.94,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Cheese,0.8,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Grilled Chicken,20.5,5.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Grilled Fish,9.71,2.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Parmesan,3.05,4.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Pulled Beef Brisket,9.4,2.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Side Guac,3.79,4.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Add Side Spicy Salsa,0.91,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Extra Corn Chips,4.61,3.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Extra Gravy,28.49,15.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Extra Taco,19.71,3.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Extra Veg,21.7,7.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Extra Yorkshire Pudding,24.56,12.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Jalape|os,0.9,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Jalapeños Inside Burrito,1.88,3.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Jalapeños on Side,0.94,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Open Food,90.91,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Queso Dip,1.85,2.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Aioli,18.56,41.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Blue Cheese Dip,10.64,11.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Chipotle Mayo,8.49,9.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Gravy,9.72,7.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Guac,1.85,2.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Guacamole,1.4,1.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Queso Dip,2.43,3.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Sour Cream,1.88,2.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Side Spicy Salsa,3.7,5.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Swap Fries for Sweet Potato Fries,14.98,8.0,0.0
2026-05-03,hg,Add-ons - Kitchen,Swap for Sweet Potato Fries,11.16,6.0,0.0
2026-05-03,hg,Harry Gatos Food,BBQ Pork Buns,47.58,3.0,0.0
2026-05-03,hg,Harry Gatos Food,Duck Spring Rolls,68.61,4.0,0.0
2026-05-03,hg,Harry Gatos Food,Dumplings - Beef & Cabbage,42.1,3.0,0.0
2026-05-03,hg,Harry Gatos Food,Dumplings - Prawn Har Gow [GF],32.41,2.0,0.0
2026-05-03,hg,Harry Gatos Food,Dumplings - Veg Gyoza,14.04,1.0,0.0
2026-05-03,hg,Harry Gatos Food,Edamame,15.68,1.0,0.0
2026-05-03,hg,Harry Gatos Food,Fried Rice,121.82,5.0,0.0
2026-05-03,hg,Harry Gatos Food,Jasmine Rice,4.32,1.0,0.0
2026-05-03,hg,Harry Gatos Food,Katsu Curry,57.39,2.0,0.0
2026-05-03,hg,Harry Gatos Food,Kids Fried Rice,14.04,1.0,0.0
2026-05-03,hg,Harry Gatos Food,Kids Mie Goreng,28.08,2.0,0.0
2026-05-03,hg,Harry Gatos Food,Mie Goreng,111.14,5.0,0.0
2026-05-03,hg,Harry Gatos Food,Outback Prawn Toast,17.29,1.0,0.0
2026-05-03,hg,Harry Gatos Food,Popcorn Cauliflower,29.76,2.0,0.0
2026-05-03,hg,Harry Gatos Food,Shredded Beef,163.16,6.0,0.0
2026-05-03,hg,Harry Gatos Food,Sticky Chicken Wings,48.62,3.0,0.0
2026-05-03,hg,Harry Gatos Food,Unlimited Dumplings,677.43,27.0,0.0
2026-05-03,hg,Harry Gatos Food,Veg Spring Rolls,16.2,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Anchovies,15.95,9.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add BBQ Sauce,2.72,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Bacon,12.64,5.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Basil,4.61,5.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Bocconcini,5.64,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Calabrese,3.64,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Capsicum,1.4,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Chicken,14.68,4.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Chilli,7.34,8.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Corn,5.8,4.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Eggplant,1.5,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Fetta,5.46,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Garlic,6.8,5.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Garlic Base,2.82,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Ham,11.28,4.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Jalapenos,10.15,10.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Mushrooms,12.99,10.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Olives,14.24,10.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Onion,5.82,4.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Oregano,1.39,3.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Pepperoni,15.65,6.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Pesto,1.82,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Pineapple,12.46,9.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Prawns,35.32,10.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Prosciutto,7.41,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Pumpkin,1.36,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Rocket,2.81,2.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Spanish Onion,1.36,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Add Sun-dried Tomatoes,1.55,1.0,0.0
2026-05-03,mari,Add-ons - Pizza,Chicken,25.36,6.0,0.0
2026-05-03,mari,Add-ons - Pizza,Chicken.,6.48,3.0,0.0
2026-05-03,mari,Add-ons - Pizza,Extra Mozzarella,11.42,5.0,0.0
2026-05-03,mari,Add-ons - Pizza,Sour Cream,2.82,3.0,0.0
2026-05-03,mari,Add-ons - Pizza,Vegan Cheese [Pizza],5.55,2.0,0.0
2026-05-03,mari,Delivery Alcohol,Coasters [2x],1.82,2.0,0.0
2026-05-03,mari,Delivery Alcohol,Grifter Pale Ale Cans D,6.3,2.0,0.0
2026-05-03,mari,Delivery Alcohol,Grifter Serpents Kiss Can,9.09,1.0,0.0
2026-05-03,mari,Delivery Alcohol,Kuku Sauvignon Blanc D,28.0,1.0,0.0
2026-05-03,mari,Delivery Cocktails,Garnishes [2x],3.64,2.0,0.0
2026-05-03,mari,Delivery Cocktails,Margy Jar,41.82,2.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular BBQ Chicken Pizza [Dine-in],49.62,3.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Bubba Gump [Dine-in],16.36,1.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Cosmopolitan [Dine-in],23.64,1.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular El Patron [Dine-in],197.41,9.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Hail Africa [Dine-in],230.23,10.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Hawaiian [Dine-in],19.09,1.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Jimmy Jury [Dine-in],219.61,10.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Little Italy [Dine-in],572.25,26.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Meatlovers [Dine-in],16.9,1.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular New Yorker [Dine-in],149.12,7.0,0.0
2026-05-03,mari,Dine-in Pizza,"Regular No Chorizo, No Cry [Dine-in]",315.62,14.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Pepperoni [Dine-in],21.0,1.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Sanchez [Dine-in],116.74,5.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Sorrento [Dine-in],58.71,3.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Super House Special [Dine-in],96.16,5.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular The Paddock [Dine-in],45.46,2.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Truffalo Soldier [Dine-in],178.22,9.0,0.0
2026-05-03,mari,Dine-in Pizza,Regular Uber Margherita [Dine-in],171.17,8.0,0.0
2026-05-03,mari,Dine-in Pizza,Under the Bridge Pizza,108.74,5.0,0.0
2026-05-03,mari,Marilyna's Pizza,Axl Rose Pizza,72.78,3.0,0.0
2026-05-03,mari,Marilyna's Pizza,Banquet Deal Pizzas,225.56,4.0,0.0
2026-05-03,mari,Marilyna's Pizza,Beef Lasagne,13.15,1.0,0.0
2026-05-03,mari,Marilyna's Pizza,Cheesy Garlic Bread,60.15,10.0,0.0
2026-05-03,mari,Marilyna's Pizza,Delivery Fee - Curl Curl / Manly / Dee Why,18.32,3.0,0.0
2026-05-03,mari,Marilyna's Pizza,Delivery Fee - Freshwater / Queenscliff,42.3,9.0,0.0
2026-05-03,mari,Marilyna's Pizza,Delivery Fee [Me&U],48.87,13.0,0.0
2026-05-03,mari,Marilyna's Pizza,Feast Deal Pizzas,181.35,5.0,0.0
2026-05-03,mari,Marilyna's Pizza,Garlic Bread,191.87,36.0,0.0
2026-05-03,mari,Marilyna's Pizza,Gluten-free BBQ Chicken Pizza,27.73,1.0,0.0
2026-05-03,mari,Marilyna's Pizza,Gluten-free Base,9.4,2.0,0.0
2026-05-03,mari,Marilyna's Pizza,Gluten-free Hawaiian,25.45,1.0,0.0
2026-05-03,mari,Marilyna's Pizza,Gluten-free Meatlovers,28.18,1.0,0.0
2026-05-03,mari,Marilyna's Pizza,"Gluten-free No Chorizo, No Cry",26.27,1.0,0.0
